id,title,release_year,genres,vote_average,vote_count,popularity,original_language,budget,revenue
531219,Roald Dahl's The Witches,2020,Comedy|Fantasy|Family|Horror,6.335,2983,5.9351,en,0,29303571
660982,American Pie Presents: Girls' Rules,2020,Comedy,6.106,711,6.4545,en,0,0
604822,Vanguard,2020,Action|Adventure|Comedy|Crime|Thriller,6.379,609,5.9479,zh,0,50866901
340102,The New Mutants,2020,Science Fiction|Horror|Action,6.081,3701,5.4192,en,67000000,49169594
664280,David Attenborough: A Life on Our Planet,2020,Documentary|Drama,8.433,439,6.5808,en,0,0
600354,The Father,2020,Drama,8.094,3621,5.0878,en,6000000,21029340
630566,Clouds,2020,Music|Drama|Romance,8.242,1050,5.3182,en,0,0
514207,Invasion,2020,Science Fiction|Drama|Action,6.866,883,5.8665,ru,8819200,32104054
590223,Love and Monsters,2020,Adventure|Comedy|Fantasy|Science Fiction,7.271,4443,4.8954,en,30000000,1122066
761053,Gabriel's Inferno: Part III,2020,Romance|Drama,8.342,1085,5.3641,en,0,0
556678,Emma.,2020,Comedy|Romance|Drama,7.012,1949,5.2412,en,10000000,25200000
587792,Palm Springs,2020,Comedy|Romance|Science Fiction,7.338,3679,4.2879,en,5000000,1818417
481848,The Call of the Wild,2020,Adventure|Family|Drama,7.518,3938,5.2758,en,109000000,111200000
731249,Crayon Shin-chan: Crash! Scribble Kingdom and Almost Four Heroes,2020,Animation|Comedy|Family|Action|Adventure|Fantasy,7.553,19,4.8276,ja,0,11000000
531876,The Outpost,2020,War|Drama|History|Action,6.888,1163,4.5526,en,18000000,2133452
338762,Bloodshot,2020,Action|Science Fiction|Adventure,6.68,5245,4.2809,en,42000000,39861118
667520,A Whisker Away,2020,Animation|Drama|Romance|Fantasy,7.869,1486,4.5325,ja,0,0
549514,Fatale,2020,Drama|Thriller,6.049,384,4.5113,en,0,0
385103,Scoob!,2020,Animation|Comedy|Family|Mystery,6.99,1809,4.5729,en,90000000,28600000
582014,Promising Young Woman,2020,Thriller|Crime|Drama,7.391,3694,4.9531,en,10000000,20379604
546121,Run,2020,Thriller|Horror|Drama,7.222,2872,4.28,en,0,5491510
719410,Your Name Engraved Herein,2020,Romance|Drama,7.868,295,3.8199,zh,0,0
565426,To All the Boys: P.S. I Still Love You,2020,Romance|Comedy,6.824,2699,3.8073,en,0,0
573730,Made in Abyss: Dawn of the Deep Soul,2020,Animation|Adventure|Fantasy|Mystery,7.792,295,4.775,ja,0,4971635
618344,Justice League Dark: Apokolips War,2020,Animation|Action|Adventure|Fantasy,8.199,1566,4.4999,en,0,0
724109,Hole-in-law,2020,Romance,5.615,13,3.9691,ko,0,0
539885,Ava,2020,Action|Thriller|Crime,5.825,2748,4.3728,en,0,2987741
723072,Host,2020,Horror,6.6,1256,4.7566,en,100000,443807
682110,My Octopus Teacher,2020,Documentary,7.872,1031,3.9159,en,0,0
740985,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,Comedy,6.431,2849,5.6262,en,0,0
641167,Men at Work: Miami,2020,Comedy|Music,5.2,15,3.3885,nl,0,0
580175,Another Round,2020,Comedy|Drama,7.626,3755,4.7666,da,5150000,21700000
592984,Hillbilly Elegy,2020,Drama,6.69,1019,3.5462,en,0,0
614560,Mank,2020,Drama|History,6.674,1779,4.156,en,25000000,122252
430155,Coma,2020,Science Fiction|Adventure|Action,6.399,623,3.5756,ru,2250000,9500000
581526,Deliver Us from Evil,2020,Crime|Action|Drama,6.883,230,4.0667,ko,12000000,34662454
575604,The Call,2020,Thriller|Mystery|Science Fiction,7.484,968,3.5726,ko,0,0
499932,The Devil All the Time,2020,Crime|Drama|Thriller,7.181,3647,3.9278,en,0,0
516632,The Empty Man,2020,Horror|Mystery,6.176,1002,5.7167,en,16000000,4796993
696374,Gabriel's Inferno,2020,Romance|Drama,8.381,2460,3.8429,en,0,0
625568,Unhinged,2020,Action|Thriller|Horror,6.433,2507,3.5655,en,33000000,39238300
656690,The Social Dilemma,2020,Documentary|Drama,7.458,1781,3.3341,en,0,0
553604,Honest Thief,2020,Thriller|Action|Crime,6.481,1890,3.1889,en,0,31220247
583083,The Kissing Booth 2,2020,Comedy|Romance,7.607,5133,4.2945,en,0,0
623491,The Babysitter: Killer Queen,2020,Comedy|Horror,6.327,1833,3.9832,en,0,0
447362,Life in a Year,2020,Drama|Romance,8.229,1968,3.9088,en,0,0
551804,Freaky,2020,Horror|Comedy,6.562,1836,3.838,en,6000000,18073433
458576,Monster Hunter,2020,Action|Fantasy|Adventure,6.516,3551,3.9462,en,60000000,42145959
740966,Pool Boy Nightmare,2020,Thriller|TV Movie,6.608,37,3.7374,en,0,0
575088,Baba Yaga: Terror of the Dark Forest,2020,Horror,6.336,373,3.2989,ru,0,1398488
702936,Sniper: Assassin's End,2020,Action,6.246,246,3.2447,en,0,68881
755812,Miraculous World: New York  United HeroeZ,2020,Animation|Family|TV Movie|Action|Adventure,8.089,1125,3.3499,fr,0,0
556984,The Trial of the Chicago 7,2020,Drama|History,7.66,3343,3.2064,en,35000000,107423
662708,Pokémon the Movie: Secrets of the Jungle,2020,Animation|Adventure|Family|Fantasy,7.169,201,3.3622,ja,0,21097921
539537,Fantasy Island,2020,Adventure|Fantasy|Horror|Mystery,5.758,2627,4.1582,en,7000000,49447308
682153,Doraemon: Nobita's New Dinosaur,2020,Animation|Adventure|Family|Fantasy|Science Fiction|Comedy,7.43,57,4.0653,ja,0,34218525
642121,The Stranger by the Shore,2020,Animation|Romance|Drama,7.923,162,3.2802,ja,0,0
552532,Charm City Kings,2020,Drama,7.813,498,2.9457,en,0,0
342470,All the Bright Places,2020,Romance|Drama,7.632,3018,3.1126,en,0,0
474764,The Lodge,2020,Horror|Drama|Mystery|Thriller,6.108,1398,3.5552,en,0,2679585
522241,The Courier,2020,Thriller|History|Drama,7.027,1330,3.0756,en,0,26000000
